,traffic_speed_deltas,traffic_absolute_speed
972,7.449999999999996,24.85
973,-6.840000000000003,27.96
974,-4.349999999999994,27.96
975,3.0999999999999943,27.96
976,1.2399999999999949,32.93
977,3.729999999999997,32.93
978,1.8699999999999974,36.03
979,4.969999999999999,35.41
980,-4.350000000000001,28.58
981,4.350000000000001,36.03
982,-11.809999999999999,32.93
983,1.2399999999999949,31.68
984,4.350000000000001,31.68
985,-4.350000000000001,18.64
986,4.970000000000006,11.8
987,1.8699999999999974,11.8
988,-3.729999999999997,13.67
989,-8.700000000000003,21.74
990,-9.32,21.74
991,11.190000000000001,22.36
992,-6.829999999999998,22.99
993,-3.1000000000000014,27.96
994,-1.25,36.03
995,-3.7300000000000004,42.25
996,-3.1099999999999994,42.25
997,1.870000000000001,40.38
998,8.07,50.95
999,6.219999999999999,50.95
