,qual,usmv,mtum,vlue,size
112,-0.07095897164965947,-0.17608281235759193,-0.2885439582795968,0.1791406238478288,0.0
113,-0.6096769630330456,-0.7592251280010842,-0.41881972687107805,-0.7410152247189217,0.0
114,-1.0705076201142916,-0.7800920904221798,-1.6997171230936914,-1.1462864948228457,0.0
115,0.4225008021245813,0.1560671091738186,0.07087925721549482,0.40472175931860477,-2.330575545773428
116,-0.06521312771834431,0.2652581992039771,-0.1956389531896363,0.26972353501442115,0.0
117,0.7132199457080546,0.35876678204438406,0.59955481663021,0.40444894383462326,0.0
118,0.0,0.13879261364824202,0.0,0.13477997189959012,0.0
119,0.29175784306190167,0.31494099014661714,0.6891147414984644,0.2695054591166368,0.0
120,0.38887809162080345,0.0919690018346131,0.46504336464980867,0.0,0.0
121,-0.2916443903435706,-0.38975718620992694,-0.27177990524762663,0.13472549700477288,0.0
122,0.008750569394422314,-0.1637433287999812,-0.2945116084349664,0.013471551451260666,0.0
123,-0.39774211373355683,-0.22616582730794477,-0.5673208478960134,0.12123579703793297,0.0
124,-0.30254551911301775,-0.07800007803915321,-0.27634018077016265,-0.6063260198549969,0.0
125,-0.13525091254162902,-0.23403674483724046,-0.28988496589565926,0.06738771524439358,0.0
126,-0.37860520932220254,-0.07802442168358681,-0.3920808233015549,-0.33159135847782295,0.0
127,-0.0808006468391298,-0.1669927190377507,0.17939782650611136,0.19681138657823283,0.0
128,0.21610277231065567,0.1654321685062854,-0.4964363067809785,0.0,0.0
129,-0.4906790551233442,-0.3886529011758455,-0.7806124655695967,-0.26961445296791453,0.0
130,-0.8729132473295209,-0.2342011798823762,-0.7812222974648009,-0.2696871645255783,-0.9790949071835087
131,0.2923549209539189,0.3122560524975171,0.2131211601854588,0.0,0.0
132,-0.1948937835054565,0.0,0.071030294450658,0.0,0.0
133,0.1948937835054565,0.31215857909216993,0.21306061655135267,0.13485267365886955,0.0
134,0.19485580731970487,0.14824119649947676,-0.14203536704560094,0.40444894383462326,0.0
135,-0.03701968180980231,-0.07021677481588995,0.21304548601719375,0.0,0.0
136,0.0,-0.07958497221505212,0.0,0.0,0.0
137,-0.15783612550990256,-0.1404595213569948,0.0,-0.13479813998973356,-0.10694615271411578
138,0.2922694745342014,0.2980628279196651,-0.639272671556057,0.0,0.0
139,0.24349265989975777,0.03276588541112346,0.8806693655936115,-0.13481631297818097,0.0
140,0.23077631013190825,0.20125260311765203,0.042593368219101535,0.6658157769345863,0.0
141,0.888526918876309,0.46787274715054394,1.1351544319335716,0.0,0.0
142,0.0,0.311793595167309,0.2984734981588133,0.9319363941120429,0.0
143,0.09727153356209328,-0.13094146935088702,0.0,0.018845244201592948,0.0
144,-0.19455252979660997,-0.336785386697791,-0.12122196003794272,-0.40390441478077577,2.030023668455172
145,-0.1225875310559843,0.0,-0.35453449991962316,0.0,-0.21349274205739732
146,-0.22964883291365368,0.23389077407554026,0.4608703440602824,0.0,0.0
147,-0.32899571920985693,-0.07795751319417121,-0.6381847406808916,-0.11985636104849817,-0.1067634656433114
148,0.1888450959910415,0.06392560932155789,0.39005017958082533,-0.05656641841866872,0.0
149,-0.3348837965058138,-0.37581645005690945,-0.7447733218910457,0.0,0.0
150,-0.14606003093220465,0.07798183027318828,-0.2625761574641672,-0.6318757961327748,-0.5339883717425664
151,0.8663107871855757,0.7794840210717524,1.085341261896744,0.0,0.3204272390568974
152,-0.1839066148798807,-0.2072834421458225,0.0,0.6736275094745281,0.0
153,-0.4876622047964574,-0.2603340552695954,-0.57444569344689,-0.22763533456604534,0.10678626738691577
154,0.6812983863699884,0.6234414167023417,1.0174653938044287,0.4969593329624544,0.0
155,0.5836008336057574,0.31157501420420175,0.8302218203244394,0.5384304881728141,0.0
156,-0.19449577033014975,-0.15577537222810633,-0.3236478612080873,-0.8077544865692232,0.0
157,-0.4864049903767764,-0.3100652018730443,0.0,-0.2693965533531184,0.42703107299946197
158,0.14594634065456802,0.3100652018730443,-0.1062529884654495,0.0,0.0
159,0.02432231937721241,-0.24617455770137298,0.0,0.5387205517495275,0.266801847851994
160,0.0,0.24617455770137298,0.8815579717298405,0.1346348032997824,0.0
161,0.21887425761324408,-0.31162356126301916,-0.35040589040491454,-0.2692877355707779,0.0
162,-0.11964532470987166,0.0,0.21238186338745635,-0.13467106612541357,0.0
163,0.6544696962764718,0.15582391928692374,0.28310567108214,0.40395880169619147,0.0
164,-0.23334273291819585,-0.07479245098362952,-0.07076890417323511,0.08884904149830675,0.6933518504919078
165,0.038894236850772756,-0.1589525343028697,-0.07077391276499867,0.04576763771169112,0.0
166,0.006806335921538675,0.23374498528649923,0.0,0.0,0.0
167,0.0,-0.15582391928692374,0.2830656023427025,0.0,0.0
168,0.39177239594501145,0.31162356126301916,0.5658909396260015,0.4710157204463883,0.0
169,0.23324068600771852,0.2601312976757697,0.35281237429352075,0.0672698530408411,0.0
170,0.19432569046795578,0.49826619967774377,0.21275851388136147,0.2690341689621789,0.0
171,0.4089322118296934,-0.13544155133971003,0.7065140890194499,0.0,0.0
172,-0.4089322118296934,-0.38930198646358605,-0.8478768260369307,0.13448994707854212,0.7461493710776423
173,0.09714868614008054,-0.07787858732211106,-0.353494294747847,-0.13448994707854212,0.0
174,0.0,0.2382893638435135,-0.060813615480270755,0.0,0.0
175,0.09713924919019234,0.07318860160943075,0.48499177666538884,0.537851297085723,0.0
176,0.4457481383211004,0.31138097713778734,-0.282765447947142,-0.13443570632620805,0.21308331638270062
177,-0.6400360736513733,-0.48112443911296765,-0.42429814652500397,-0.5379236278182375,0.0
178,0.0,-0.14173450347776395,-0.07073386386657887,0.5379236278182375,-0.42621204694270887
179,-0.9720062973688215,-0.4673989334911255,-0.49527718845965296,-0.9186794529032483,-0.6396588704244976
180,-0.3404255352030816,-0.9354537632582094,-0.5741208975944545,-0.44955919728817406,0.0
181,-0.340541464213473,0.3119151616060023,-0.4880140933893884,0.09019724258330086,0.0
182,1.2642841460355214,0.9351621629152262,1.345180563210313,0.8746258168486065,0.0
183,0.19436346028189888,0.07789071935970782,0.5658509133867895,0.2689618090441215,0.0
184,0.0,0.14330307378429552,-0.49510203649560935,0.0,0.0
185,0.005830320191080318,-0.065418420915897,0.0,0.0,0.0
186,0.09133724535193011,0.07787858732211106,0.7072136079768754,0.2688894880416015,0.0
187,-0.21766846069937174,-0.2336539595502174,-0.4949970047682939,-0.31729727525053875,0.0
188,0.12050089515636131,0.15577537222810633,0.42429814652500397,0.0,0.0
189,0.19432569046795578,0.29746354149562393,0.0,0.31729727525053875,0.0
190,0.2914177494028891,0.014014423957320332,0.4241181939592664,0.26881720591998004,0.0
191,-0.2914177494028891,-0.15572685541087594,0.21199166245544632,-0.4032529122461881,0.0
192,0.6798426911673872,0.3114294637436288,0.28258566065808566,0.2688533421224548,0.0
193,0.0,0.2335084657429931,-0.24725808571623986,0.0,0.0
194,-1.0685318419172418,-0.8564644117567966,-0.848206447743749,-0.4033071238378483,0.533077468778842
195,0.04859440679361171,0.05763971596106643,-0.7427712782908102,-0.13447186196557936,0.10658140164565566
196,-0.15842646590957798,0.0981356562670399,0.14152278540446872,0.0,0.0
197,0.28087389869924095,0.15575111004206832,0.5658909396260015,0.13447186196557936,0.0
198,-0.8029841108143643,-0.46732612424627007,0.0,-0.6725402096252608,0.0
199,0.7291287235160482,0.4517521048246209,-0.21217157687747346,0.0,0.0
200,0.48579063379516896,0.32700348316527794,0.5656908650353287,1.0758473334631091,0.10657004326208863
201,0.1942501948608566,0.0,0.5653710397952594,0.0,0.0
202,-0.3885381301911295,-0.3114294637436288,-0.42399831035844215,0.0,0.48262009307453724
203,-0.25457432298825466,0.15572685541087594,0.0,-0.13441763579624677,0.0
204,0.44886225831852755,0.38921107407574596,0.6712476625887476,0.8062349267676794,0.0
205,0.5826374218029784,0.2536840619864478,0.24718823509850552,0.0,0.0
206,0.2911914604419863,-0.2536840619864478,0.07061398866081703,0.0,0.0
207,0.291106692658083,0.46685341650931633,0.6353016131503963,0.4028738387935604,0.0
208,0.0,-0.3112113928489535,-0.0705691401439168,-0.009398540406380107,0.0
209,-0.4852249112623497,0.07781192860800701,-0.5647324730064796,0.009398540406380107,0.0
210,0.29116319902833254,0.7777864590599037,0.5647324730064796,0.40271159682436775,0.0
211,0.0,0.3109452761362874,0.5644137302365237,0.5366966451116895,0.0
212,0.9699321807934425,0.07772121404503451,0.740309906372083,0.5364087563242137,0.0
213,0.6783932033203044,0.5423259076442477,0.5988973422388355,0.5361211762240359,0.0
214,0.0,-0.15381042041529014,0.07043493575764614,0.0,0.0
215,0.09687575691685879,0.15536394034221246,0.1408549900210332,0.0,3.0278350836772105
216,0.04843435934454021,0.46594704578328816,0.2119493681318474,0.1339853957924575,0.0
217,-0.48444919075585346,-0.8544021646796907,-1.1983511954518633,-0.2679887460761421,-0.22515011873025514
218,-0.43620502327446076,-0.23314552271980205,-0.2820078980905194,-0.26806058329675864,-0.09347343024579402
219,0.38774719369172317,0.15543638797144155,0.42298202957091746,0.1340392737079199,0.0
220,-0.38774719369172317,-0.31089694016905867,-0.21146865056120845,-0.13537975718058703,0.0
221,0.5815644246496277,0.29690865458142923,0.17622698080721477,0.5373898128455679,0.0
222,0.097863428273115,0.16940051684333213,0.6693794398149322,0.010718056173253387,0.0
223,0.28965837467787026,0.15538808204684784,0.14086491078391106,0.0,0.0
224,-0.29062727257134213,-0.23309117855419004,-0.14086491078391106,0.3911304523489534,0.0
225,0.0,-0.0777091347483605,0.0,-0.26788106241149023,0.0
226,-0.2907117613375476,0.0,0.28170998143917103,-0.26795284190317403,0.0
227,0.0,0.1554122312557027,0.1408252361150275,0.0,0.0
228,0.9687107218825375,-0.1554122312557027,0.14080540716054912,1.0712373814989462,0.0
229,0.0,-0.7998229944510271,-0.3964282082069559,0.0,0.0
230,0.0,-0.8315621022649822,0.0,0.0,0.0
231,0.0,0.07774538390670216,-2.1150600101309536,0.0,0.0
232,1.2472883243983546,-0.23325428710485596,0.7760415218918126,0.0,5.152123646183782
233,0.0,0.0,-0.3526714901651573,0.0,0.0
234,-0.42589335636922243,0.5441753933794757,0.9166872975594487,6.003090949959322,0.0
235,0.0,-0.23162704108248278,0.22833592542070846,0.0,0.0
236,0.07920478401057807,-0.09639753105439297,0.0,0.0,0.0
237,0.5484658543695176,-0.060641918044446186,-0.29882050694762796,0.0,0.0
238,0.19305019364956877,0.46638166410772897,-0.35249744804399796,0.0,0.0
239,0.0,-0.46638166410772897,0.0,0.0,0.0
240,0.13414793642230194,-0.1555089031981538,-0.7759320390716695,0.0,0.0
241,0.15535749382600272,0.3109936271368241,-0.141143260643517,1.7292499353018798,0.0
242,-0.38602586852576337,-0.1554847239386703,-0.9179170988726781,0.0,0.0
243,-0.09652975537211006,-0.6221807635773402,0.0,0.0,0.0
244,-0.2896451866742922,0.31113877040045423,0.0,0.9291830495303799,0.0
245,0.09655771745098463,0.0,-0.09890288451241958,-0.13268758727136287,0.0
246,0.675643093121181,0.9328358885403176,-0.3250355094577273,0.13268758727136287,0.0
247,-0.192994307266936,-0.07304074044789388,0.4239383939701469,0.3979571585315256,0.0
248,0.0,-0.08237149080780881,-0.7066638694190885,0.0,0.0
249,-0.7723499128866607,0.04662620549034102,-0.07069386026703484,0.13261720064505766,0.0
250,-0.1931807211645875,-0.0450719636138075,-0.28282542789082044,0.5965598559587448,0.0
251,-0.1932180471673206,-0.15699062984797507,-0.14144271593607982,-0.7291770566038025,0.0
252,0.1932180471673206,0.07772121404503451,0.35356928558361034,-0.13263479030012348,0.0
253,-0.5797661772213303,0.07771517392640703,0.0,0.26657807413954515,0.0
254,0.0,0.0,-1.9220949102551899,0.19756674737525515,0.0
255,-0.2900091856572473,-0.15543638797144155,-0.3429117205966392,0.0,0.0
256,0.3798949582973776,-0.35759540793200983,0.7791748224912354,0.0,-1.2575228460365295
257,0.0,-0.41994914566423347,0.21239689980401266,0.0,0.0
258,-1.153664220232109,-0.15558148611738432,-1.1333051220079327,0.0,-1.3861629320599533
259,0.30861226789991036,-0.15560569548256353,0.08575110711017686,-1.4209626857493163,0.0
260,0.3684685723976955,0.31118718159994785,-0.36927818584597816,0.0,0.0
261,0.0,-0.4668170939829963,0.0070891567807152,0.0,0.0
262,-0.4835823876812029,0.0,-0.858153037937015,0.7578326879738029,-0.42363906585674016
263,0.21280506169407687,0.14784899197817225,-0.42580371092615366,0.8619832778524739,0.0
264,0.17407955479598058,0.007780920404876213,0.9024887162922823,0.13254688865593778,0.0
265,-0.09670712255527292,0.15716163016765705,0.37437887579017115,0.1325293223066737,0.0
266,-0.048357068603621656,0.13846849202714395,0.032609705076680484,0.39748261536853846,0.0
267,0.048357068603621656,0.015557059405146845,0.0,0.9268454817759064,0.0
268,0.5279070542112407,0.15555728428306992,1.0726916020269428,-0.2647253489982404,0.0
269,0.0,-0.15555728428306992,-0.7509050174672183,0.0,0.0
270,0.0,0.21310734702062462,0.0,0.6603590925866598,1.861613579297483
271,0.29380553764202233,0.34212118577059414,0.0708641888120809,0.13360680858998109,0.0
272,0.047348736497809796,-0.026432464665937516,0.0,0.2645152772995374,0.0
273,-0.20100599703365418,-0.21770569386347915,-0.6166867108072793,-0.1322488926085441,0.0
274,-0.2812829420442142,0.046655210228507826,0.1914262323587934,0.2644802977593841,0.0
275,0.07540318959087244,0.10885369296964598,0.2835270787358013,0.0,0.0
276,0.5721056154746051,0.36224195515455193,0.0,0.9251305754656158,0.0
277,0.028983126991732888,0.043522391499628554,-0.4253207691533589,0.0,0.0
278,-0.22512436283683712,-0.09481907051789307,-0.7802248861956684,0.0,0.0
279,-0.1613864159626388,0.0,-0.14192449640582083,0.0,0.0
280,0.09664170096890246,0.6200471216892822,-0.0007096730927358408,-0.12550325168980692,0.0
281,0.09663236225332383,-0.05592832475898035,0.0,0.0,0.0
282,0.14493103723545175,-0.09788209565630979,-0.21221484597067075,0.12550325168980692,0.0
283,0.19320871431371955,0.0,0.9932601029438715,0.1320916718121623,0.0
284,0.0,0.12740021240276178,-0.49721620246856446,0.0,1.8919262880210397
285,-0.14490303597192167,0.027963727939450678,-0.21215461538837133,0.3961703584334231,0.0
286,0.1845062121521579,-0.0015535199269223199,0.26110698155346057,0.7918701746767454,0.0
287,-0.2047943128440366,-0.07612543299995167,-0.06172294275597068,-0.2638870578710595,0.2638035206681266
288,-0.17391489228746337,-0.388485300717889,0.0,-0.1319696471728804,0.0
289,0.0,0.23310929046083118,-0.9802735826145437,0.2639218806557153,0.0
290,0.0,0.07769102284171936,-0.07102020527849362,0.0,0.0
291,0.47819319239650326,-0.07769102284171936,0.42604559332293235,0.0,0.0
292,0.005794878679132864,-0.07769705920512848,0.0,0.2638522442746094,0.0
293,0.09657636783799717,-0.37458452253780194,-0.0709949948829447,0.0,0.0
294,-0.2897570890025847,-0.24720937282562971,-0.36925524478004235,0.3956478785545059,0.0
295,0.0,-0.27993343987731123,0.0,-0.26374785857807836,0.0
296,0.0,-0.18666583758264466,-0.5541386482992294,0.0,0.0
297,-0.2898410725089562,-0.31118718159994785,0.0,0.0,0.0
298,-0.2908916623036717,-0.4358248053293323,0.0,-1.1877269624571696,0.0
299,-0.2890426280659497,0.28019489294628386,-1.0665150856281613,0.13203934791761185,0.0
300,0.0,0.0,-0.9964413635854541,0.2640264041735563,0.0
301,-0.016436372145101075,0.024902413668037582,-0.3917309214811482,0.0,0.0
302,-0.2736569432384428,-0.024902413668037582,0.10685092525175577,0.0,-0.8444163474097266
303,0.0,-0.15565413682328,0.0,-0.1320044883437177,0.0
304,-1.064396055786787,0.0,-1.6396367957778324,0.1320044883437177,0.0
305,-0.2420662789281991,-0.8144660831126416,-0.642329537126507,-0.5281225367008702,0.0
306,0.0,-0.11996787368229178,0.0,-0.5284015974984513,0.0
307,-1.2112111168010031,-0.46754462006592945,0.0,-0.660894875685436,0.0
308,0.3451023611722448,0.0,-1.5003753752340643,-0.13223140515083998,-2.041152484848041
309,-0.5390323530525265,-0.07794536034122501,-0.21523837733283813,-0.1322488926085441,0.03280129978033841
310,0.1939299918802817,0.31174499512065523,0.644146811958457,0.5288906641869318,0.0
311,0.19389239033174022,0.38954462726259464,0.3508532522609187,0.469156287204342,0.0
312,0.0,0.0,0.026434056496604796,0.05945479950675292,0.0
313,0.0,-0.07789678679692713,0.0,0.0,0.0
314,0.29076811447836803,-0.5236238630308421,-0.7111051695405379,0.0,0.0
315,-1.3576417911549399,-0.6455566746934593,-1.382920758271844,0.0,0.0
316,-0.6795127184719973,-0.3120124830306992,0.07158964816778024,-1.9837340367656608,0.0
317,0.0,0.11389583847876139,-1.074383228369058,0.0,-1.4824229737229189
318,0.0,0.5100318061579401,1.0027935802012777,0.0,0.0
319,0.8735744307060145,-0.0015593338220654118,0.6434069441523249,0.7238576235426564,0.0
320,0.1455215738292992,-0.012474758106506556,-0.1388091891048049,0.07010827763398453,0.0
321,-0.04850483836715824,-0.29788106967743033,-0.14670075398282023,0.0,0.0
322,-0.09701673546214096,0.0,0.21467673344499616,0.0,0.0
323,0.04074817531130037,0.29788106967743033,0.3934543554287018,0.0,0.0
324,0.4229068116110568,0.24790663246054834,0.035045697089231,-0.12302344008929822,0.0
325,0.40915697752019753,0.12626843282514955,0.5727157931163518,0.12302344008929822,0.0
326,0.0,-0.20421986912033674,0.0,0.13226638469099328,0.0
327,-0.06785806035214392,0.23383608197313777,0.4816566795771138,0.0,0.0
328,0.2520210160090741,0.0,-0.01571806927813668,0.1322488926085441,0.0
329,0.00872266715923331,0.17144504838562113,0.4628650859510586,0.13223140515083998,0.0
330,0.0,0.062336367056659014,-0.07141581863479018,0.13221392231876905,0.0
331,0.09788249166220453,-0.038959774038005435,0.0,-0.05288347128296067,0.0
332,0.0969039198395194,0.1168747688184979,0.42841842854546286,0.4494203874569891,0.0
333,0.2896867189212671,0.389483938710633,0.0,0.13214403719263856,0.0
334,-0.3381375050448554,-0.5172677162672557,-0.15777943681172246,-0.2643055387396842,2.4342500245913
335,-0.14536644483431616,0.47988383992869643,0.5860144016027746,0.7491245700501636,0.0
336,0.48447266099405084,-0.2757492568736808,-0.21409455924725762,0.1756393507976739,0.0
337,0.0,-0.12777402091046497,0.0,0.0,0.0
338,0.0,0.03895722419322567,-0.8568368964061435,0.0,0.0
339,0.0,0.09037491572527756,0.7140817212887285,0.0,0.0
340,0.0,0.15579964197609542,-0.2141709806506853,-0.6604583821081533,0.0
341,0.5800893926419803,0.11683380404647892,0.16777116053035002,0.0,0.0
342,-0.306950296312003,-0.05140519209145822,0.0,0.0,0.0
343,0.0,0.1682253475951967,0.0,-0.19822260463353558,0.0
344,0.40472855176432176,0.2071275235495662,0.0,0.19822260463353558,0.0
345,0.0,-0.12925500082960895,0.0,0.5284015974984513,0.0
346,0.19359210204683563,-0.15575111004206832,1.4730353427783172,-0.2641658977182715,0.0
347,-0.3872216892526481,0.15575111004206832,0.5380261696013022,-0.39637973697281836,0.0
348,0.4840036878768217,0.23358118999006194,0.08904925676489484,0.5284714087849807,0.0
349,0.08999885330140955,-0.006228123715423806,-0.05699061081276824,-0.3963273715923421,0.0
350,0.3937706883281322,0.24131142757788382,0.0,0.5284015974984513,0.0
351,-0.1934797336016203,-0.15723503010889317,0.1780848757224618,0.2640961325273139,0.0
