,electricity-load-nyiso-capitl,electricity-load-nyiso-west,electricity-load-nyiso-millwd,electricity-load-nyiso-hud_valley,electricity-load-nyiso-north,electricity-load-nyiso-centrl,electricity-load-nyiso-mhk_valley,electricity-load-nyiso-nyc,electricity-load-nyiso-longil,electricity-load-nyiso-dunwod,electricity-load-nyiso-overall,electricity-load-nyiso-genese
575,1621.8094,1925.7798,461.9079,1236.1211,743.1619,2270.022,1163.0887,6116.6113,2535.287,731.9219,20147.1755,1341.4645
576,1634.6423,1923.7112,459.2985,1212.7388,739.3239,2259.4834,1165.379,6130.59,2538.955,733.7581,20129.347200000004,1331.467
577,1634.4661,1957.8253,454.6151,1252.1383,735.7744,2260.441,1169.7578,6154.407,2550.4746,741.6072,20248.0676,1336.5608
578,1639.9259,1942.1875,446.1509,1263.4851,726.611,2208.289,1167.8253,6168.187,2555.3748,741.4767,20203.8103,1344.2971
579,1640.1125,1959.955,460.7303,1241.1416,740.3689,2241.6843,1166.177,6217.3906,2550.3286,751.1807,20309.6291,1340.5596
580,1647.8107,1956.2264,473.6054,1241.9641,739.5162,2257.9414,1161.1561,6220.457,2579.53,748.1893,20386.9133,1360.5167
581,1630.4688,1947.7227,462.3885,1247.4108,730.7994,2258.4275,1166.734,6239.358,2585.5566,744.4727,20362.8134,1349.4744
582,1626.9213,1937.9126,471.3734,1252.2748,734.4152,2238.5576,1169.2031,6251.3096,2602.099,742.3461,20376.9217,1350.509
583,1643.9521,1972.6578,461.3907,1264.4475,740.1111,2248.5186,1168.9751,6273.171,2593.298,758.7601,20462.1059,1336.8239
584,1656.7094,1943.9182,466.1375,1230.377,735.342,2246.358,1182.6104,6299.9062,2617.643,756.6051,20492.4081,1356.8013
585,1650.2032,1943.5896,469.4243,1248.0547,727.2058,2238.4116,1176.6191,6286.9956,2617.5083,750.8302,20473.888799999997,1365.0464
586,1653.0863,1918.6597,478.8736,1268.4293,731.1641,2253.4556,1181.2756,6262.8013,2632.7832,752.7009,20484.1608,1350.9312
587,1656.1892,1941.0144,475.609,1266.0897,732.6861,2268.964,1174.414,6272.7217,2636.314,755.8429,20527.1397,1347.2947
588,1648.2699,1947.3135,476.2479,1282.5239,746.6114,2228.2412,1161.692,6325.6064,2641.5706,762.1265,20579.6784,1359.4751
589,1663.1608,1960.5715,482.3082,1277.1998,750.9492,2269.5078,1175.0916,6329.332,2651.1343,757.1696,20682.4548,1366.03
590,1662.2949,1995.485,472.5751,1301.4556,731.9391,2257.723,1217.2117,6371.549,2647.8215,757.5843,20782.4134,1366.7742
591,1667.4202,2010.6984,474.8836,1269.9043,732.9344,2285.2246,1193.4169,6380.3994,2671.0054,763.9468,20823.5838,1373.7498
592,1677.5579,1978.335,496.2772,1281.0425,748.6397,2289.9263,1181.3484,6403.3193,2686.1025,758.7672,20885.929200000002,1384.6132
593,1677.2557,1996.5845,493.2649,1263.889,740.5399,2277.5625,1182.9799,6389.2637,2679.0117,760.6154,20826.9352,1365.968
594,1675.2721,1983.4805,486.4435,1298.2273,727.797,2278.2334,1181.8756,6399.2485,2686.1826,772.3491,20875.9851,1386.8755
595,1667.0536,1999.0074,482.6219,1298.4207,735.7096,2287.0044,1185.4547,6428.5684,2669.7349,767.5491,20894.006799999996,1372.8821
596,1663.6189,1990.152,479.1573,1297.3018,732.1118,2293.539,1171.1277,6439.2085,2677.4155,764.1958,20879.571799999998,1371.7435
597,1651.36,1966.3562,483.2011,1292.8593,730.1487,2306.4,1175.2589,6462.9917,2695.0317,762.6669,20914.9754,1388.7009
598,1654.4373,1958.5896,463.5386,1321.5703,733.3404,2284.9016,1169.3806,6467.6113,2697.1035,765.3638,20897.2415,1381.4045
599,1679.1509,1949.2228,479.3351,1292.804,723.0796,2244.9504,1177.1201,6429.51,2705.9897,770.5991,20830.8977,1379.136
600,1655.7102,1933.4075,479.4926,1287.6674,730.1807,2267.2515,1176.5139,6468.3154,2707.8633,767.892,20863.4697,1389.1752
601,1656.4218,1984.5217,496.8511,1269.9978,725.3861,2282.6375,1184.6471,6473.0156,2706.2144,772.84,20924.7279,1372.1948
602,1648.5009,1952.2482,483.4871,1303.6829,719.7188,2303.4724,1175.9387,6488.2915,2663.0483,762.1439,20878.9084,1378.3757
603,1663.0784,1948.7737,474.4259,1307.4984,726.0885,2284.7388,1172.0663,6505.414,2741.478,782.6999,20980.460600000006,1374.1987
604,1662.8195,1936.126,476.0184,1316.8337,720.8157,2276.8057,1168.6259,6474.923,2733.0981,780.1565,20923.082199999997,1376.8597
605,1671.979,1922.8549,489.1946,1276.9376,724.7769,2273.4434,1173.9855,6472.9907,2736.0688,777.474,20894.001200000002,1374.2958
606,1666.39,1923.3186,485.5495,1317.6849,722.1067,2270.2686,1177.0409,6526.6055,2743.107,776.8377,20980.444799999997,1371.5354
607,1676.6218,1916.7273,486.6874,1312.5089,726.8306,2278.234,1180.0135,6502.619,2747.9749,774.5709,20972.288800000002,1369.5005
608,1673.9802,1942.58,481.1536,1299.7834,721.8193,2295.7734,1171.7036,6507.2837,2754.1438,778.2958,20993.0896,1366.5728
609,1677.1232,1944.9924,485.3287,1301.6011,715.1382,2242.4526,1179.9641,6508.3423,2755.6143,779.1999,20936.014,1346.2572
610,1670.8315,1947.639,486.258,1328.1511,720.3076,2217.9219,1175.7421,6536.5864,2756.9243,774.1509,20968.214799999998,1353.702
611,1685.4216,1945.9861,488.0315,1307.0067,709.2889,2206.1372,1179.4818,6543.042,2750.734,781.3037,20951.4694,1355.0359
612,1671.3782,1940.2563,498.7232,1313.063,713.5853,2217.415,1180.9713,6525.168,2764.17,783.4016,20965.622499999998,1357.4906
613,1669.1699,1960.147,487.8651,1319.7375,726.0445,2258.2202,1167.9346,6547.851,2754.7734,773.7643,21013.5615,1348.054
614,1658.9393,1960.6382,490.4363,1328.2726,711.6538,2236.841,1175.611,6535.8477,2756.8188,790.7228,20997.588600000003,1351.8071
615,1670.1755,1945.1326,495.4569,1330.9412,712.356,2216.8418,1182.7065,6540.249,2759.1687,775.4974,20983.6128,1355.0872
616,1665.92,1947.3671,499.4422,1307.9717,716.5295,2245.493,1162.571,6562.2266,2765.4097,777.7922,21004.961,1354.238
617,1671.2867,1944.6243,498.7606,1323.1571,706.1804,2242.558,1175.3759,6568.385,2756.208,794.1494,21036.703400000002,1356.018
618,1675.1611,1950.937,502.7135,1347.6074,723.151,2255.394,1170.2266,6540.48,2758.9954,774.8639,21062.326800000003,1362.7969
619,1680.0742,1963.0198,495.6689,1320.4845,721.8917,2252.273,1161.1775,6531.532,2780.8857,770.1218,21045.9453,1368.8162
620,1678.5022,1946.749,490.3092,1302.4015,724.6939,2259.6758,1158.3251,6572.86,2757.5195,769.8724,21027.347299999998,1366.4387
621,1690.214,1977.3823,485.7737,1301.8059,719.3562,2203.0308,1164.8436,6582.741,2760.3455,772.071,21017.141600000003,1359.5776
622,1667.9045,1964.0525,492.0222,1308.7836,721.6688,2232.0605,1161.7144,6563.9795,2757.2537,765.3274,20993.008200000004,1358.2411
623,1684.2188,1954.0459,488.2524,1315.37,711.5149,2242.875,1166.573,6570.788,2772.1814,769.1646,21039.9678,1364.9838
624,1674.4607,1951.8331,489.2391,1322.9009,716.5745,2250.358,1161.7286,6579.466,2761.7637,769.3096,21044.5118,1366.8776
625,1675.1184,1969.5188,489.2947,1303.8452,710.5765,2243.8442,1165.6277,6559.1743,2767.5522,765.6221,21010.8836,1360.7095
626,1676.8826,1976.7595,492.8693,1297.0194,718.7483,2226.373,1160.3352,6530.5664,2756.13,776.7601,20979.945099999997,1367.5013
627,1689.4786,1939.3359,483.6706,1325.9341,713.8733,2239.7278,1160.0691,6540.2217,2762.7874,772.4717,20995.492700000003,1367.9225
628,1665.9647,1963.5879,486.8046,1313.7457,711.1707,2251.9395,1166.9148,6533.9707,2759.0361,775.3673,21000.452199999996,1371.9502
629,1667.9457,1958.304,481.3172,1321.4087,713.6484,2268.4302,1168.2903,6529.007,2754.0505,774.7979,20996.006899999997,1358.807
630,1678.6355,1937.4307,479.5421,1322.8033,705.1089,2255.0322,1163.4141,6503.4556,2755.353,771.7381,20929.535700000004,1357.0222
631,1659.0219,1973.3218,490.2487,1306.6602,704.7739,2210.6343,1159.2712,6514.9746,2748.5022,763.1874,20878.6975,1348.1013
632,1674.488,1931.0383,489.0684,1315.7925,724.1968,2190.34,1150.3102,6501.365,2731.2026,754.1029,20829.908100000004,1368.0034
633,1668.1548,1943.0386,478.2035,1323.4104,709.1786,2229.342,1164.7894,6506.3984,2724.1287,764.2065,20863.4263,1352.5754
634,1659.165,1940.2559,474.8025,1296.9355,714.0462,2225.2222,1163.3069,6511.2812,2724.829,758.9133,20825.643200000002,1356.8855
635,1668.0615,1935.3259,478.3158,1318.979,716.4994,2240.4736,1155.3329,6528.0083,2703.9226,760.8748,20866.9588,1361.165
636,1662.2571,1933.6266,479.2692,1333.5262,711.2001,2252.2935,1162.5728,6511.9697,2707.2483,765.4948,20868.9584,1349.5001
637,1648.7445,1939.0962,466.5,1333.812,714.2234,2194.9775,1159.5154,6519.149,2712.7034,760.7532,20799.9038,1350.4292
638,1646.1501,1932.6206,474.1112,1330.2112,710.4119,2233.0415,1170.3434,6503.327,2688.9805,747.6812,20785.873499999998,1348.9949
639,1641.204,1925.2201,477.1718,1305.1412,704.585,2235.9253,1170.8058,6518.0703,2700.6226,763.4688,20797.4449,1355.23
640,1646.6594,1922.8827,482.3195,1306.9246,709.1359,2239.812,1165.3634,6509.991,2702.7498,764.9233,20808.598600000005,1357.837
641,1660.1305,1936.3556,474.202,1309.6731,722.3256,2238.6045,1157.871,6505.2305,2686.9272,755.5602,20792.193699999996,1345.3135
642,1655.9806,1930.51,480.398,1302.4443,709.5895,2183.581,1166.1323,6502.9224,2695.3682,754.3155,20730.503799999995,1349.262
643,1659.234,1936.448,477.6003,1309.652,715.372,2200.9841,1164.4219,6516.031,2673.863,748.075,20749.544299999998,1347.863
644,1661.389,1915.4056,475.9272,1289.7507,718.1127,2219.3462,1162.0214,6507.423,2667.6475,763.2537,20720.325100000002,1340.0481
645,1668.498,1899.4036,470.6046,1310.5873,718.5488,2221.712,1156.9094,6527.386,2665.5742,748.0024,20742.815200000005,1355.5889
646,1673.9556,1931.1011,464.6215,1302.4406,716.7382,2235.5786,1151.1317,6503.92,2664.357,762.7333,20759.5964,1353.0188
647,1657.4413,1905.6149,488.3627,1293.564,720.8226,2233.9995,1145.5726,6503.7393,2666.426,751.3917,20714.7791,1347.8445
648,1657.3948,1927.7744,470.7866,1295.1296,702.4453,2212.5425,1163.7032,6485.9043,2659.2412,751.8528,20673.151499999996,1346.3768
649,1659.4518,1912.3177,467.47,1327.5231,712.5823,2220.112,1161.5973,6515.534,2659.8599,755.5606,20748.7819,1356.7732
650,1661.9077,1920.1123,480.369,1322.1782,706.4547,2248.0942,1164.7737,6502.962,2650.0874,762.2573,20766.6815,1347.485
651,1649.5281,1899.0035,467.419,1292.65,711.5392,2253.9536,1159.4001,6507.027,2660.3477,758.1368,20710.9132,1351.9082
652,1652.8187,1914.1733,457.5747,1322.5615,710.1619,2191.5996,1161.3197,6534.016,2645.462,753.2857,20695.830499999996,1352.8574
653,1646.0597,1931.2324,472.1298,1306.8734,706.9674,2195.1606,1160.9138,6520.1235,2643.5789,761.4186,20686.505200000003,1342.0471
654,1657.8102,1900.0927,469.3793,1316.4832,708.0309,2201.764,1159.3557,6516.2456,2636.7148,762.7797,20681.6058,1352.9497
655,1633.9932,1889.5769,460.3832,1297.7609,710.5535,2221.1133,1156.368,6507.2803,2638.359,757.1509,20613.3012,1340.762
656,1635.0123,1903.8826,463.7055,1298.7095,713.131,2228.3848,1162.0818,6484.331,2658.638,754.7736,20646.9362,1344.2861
657,1637.9761,1876.8474,454.9524,1298.9807,714.3547,2238.6616,1155.511,6553.711,2650.0278,748.3919,20673.0772,1343.6626
658,1643.8693,1915.8271,454.4371,1303.5133,710.4746,2222.919,1144.712,6518.161,2640.815,764.4576,20657.2964,1338.1104
659,1662.5944,1877.41,464.0299,1289.3839,713.5943,2199.0493,1161.3491,6497.197,2666.219,745.783,20615.964399999997,1339.3545
660,1664.79,1884.6492,458.3491,1334.3778,706.2868,2219.626,1172.3679,6495.6006,2662.9045,754.8206,20700.3666,1346.5941
661,1675.5337,1896.2651,456.0108,1310.1409,720.7826,2244.0144,1164.0472,6511.6606,2668.9683,747.3814,20739.7116,1344.9066
662,1677.3705,1904.988,454.6032,1331.9147,713.3087,2235.9805,1169.1094,6502.4854,2669.4219,765.0122,20760.9023,1336.7078
663,1686.5322,1889.9075,458.0668,1322.7067,707.0996,2189.108,1176.2048,6498.958,2688.0286,763.9851,20725.174000000003,1344.5767
664,1688.7205,1904.2775,477.4999,1312.7285,716.48,2187.4636,1163.6608,6514.6284,2678.646,763.8104,20759.884599999998,1351.969
665,1696.5289,1882.0059,459.7066,1320.5854,716.7037,2246.9531,1168.877,6545.5283,2684.2598,755.1138,20823.229199999998,1346.9667
666,1697.0541,1918.0052,460.2569,1306.6108,714.0313,2204.2705,1178.4147,6518.9395,2694.6194,773.106,20823.669899999997,1358.3615
667,1704.6973,1905.3313,457.493,1299.8182,722.3807,2240.5867,1174.9116,6525.522,2695.0747,760.8851,20830.962300000003,1344.2617
668,1713.1091,1911.2803,470.1774,1305.0435,714.0759,2195.1436,1173.8955,6550.6143,2702.2942,765.1885,20851.5833,1350.761
669,1723.2977,1898.869,464.4022,1321.7933,720.5992,2244.883,1173.974,6508.723,2699.1404,756.4256,20871.9757,1359.8683
670,1757.325,1912.6436,467.0628,1323.9446,729.7319,2257.8691,1149.311,6550.6455,2722.6362,738.5416,20979.133899999997,1369.4226
671,1743.3921,1924.0469,482.9226,1357.1041,718.985,2257.999,1185.3799,6509.003,2707.7256,762.5681,21009.7193,1360.593
672,1718.3535,1950.9651,487.0951,1311.3889,721.6335,2240.1987,1186.6648,6548.1523,2708.4753,772.2497,21024.698500000002,1379.5216
673,1762.1387,1913.8357,475.9182,1352.7075,712.8245,2194.6558,1196.9943,6539.424,2715.2207,768.8955,21000.819399999997,1368.2045
674,1750.3057,1955.0117,483.2757,1362.6472,722.7349,2192.9136,1199.8564,6549.72,2746.1504,760.1824,21093.5736,1370.7756
675,1775.4193,1935.8281,491.5269,1346.4111,732.1782,2217.0393,1194.2917,6575.3154,2738.7756,782.0645,21156.4138,1367.5637
676,1771.396,1930.9531,509.1457,1358.6183,716.8391,2256.4038,1206.4088,6566.602,2771.517,762.5783,21224.8229,1374.3608
677,1765.6619,1955.1091,492.4255,1350.5378,721.0124,2231.2573,1210.3037,6576.6904,2792.3325,777.9309,21252.6781,1379.4166
678,1789.9669,1956.323,499.937,1369.1085,725.3474,2274.0535,1209.1018,6620.163,2813.4453,788.0326,21424.5925,1379.1135
679,1797.0061,1999.5402,512.059,1377.6166,727.8302,2268.8936,1221.08,6602.37,2825.7202,790.7593,21500.7034,1377.8282
680,1796.5894,1968.1633,506.0178,1394.6891,735.7792,2254.5044,1219.8854,6651.454,2848.5405,795.39,21558.3239,1387.3108
681,1805.4441,2004.8438,500.7795,1396.8594,737.8078,2299.9697,1227.403,6669.55,2872.7007,804.3926,21720.1083,1400.3577
682,1797.602,1996.5178,520.0297,1419.9176,728.3328,2314.336,1232.6191,6629.7773,2885.3748,794.7222,21729.433500000003,1410.2042
683,1803.8202,2019.668,513.9403,1406.7703,731.2675,2333.3408,1234.815,6611.197,2884.8271,803.4638,21747.681400000005,1404.5714
684,1799.4329,2021.9718,512.0326,1424.7831,728.3455,2329.6401,1237.0221,6594.3535,2889.7544,813.8997,21758.0926,1406.8569
685,1801.462,2021.1854,505.5292,1412.4222,724.726,2285.706,1247.7725,6573.9854,2915.5063,812.7025,21696.5778,1395.5803
686,1799.8297,2037.5166,510.1063,1411.5563,723.7259,2275.0488,1241.2942,6527.118,2895.5176,807.3347,21633.4727,1404.4246
687,1799.3096,2022.0835,501.458,1426.204,734.062,2289.0376,1239.8574,6571.377,2905.0503,809.6215,21705.870700000003,1407.8098
688,1797.773,2021.2137,510.6528,1396.081,734.5667,2313.662,1233.7256,6588.25,2903.1914,803.6217,21712.1459,1409.408
689,1791.3468,2011.3137,514.6896,1393.317,730.0034,2339.0981,1227.8127,6555.2812,2892.5698,819.2524,21683.435200000004,1408.7505
690,1792.7261,2011.8767,514.758,1420.0455,724.4871,2315.9814,1231.6919,6568.206,2871.9314,807.9681,21667.1507,1407.4785
691,1786.7765,1996.9745,504.7266,1391.7119,729.5399,2290.126,1230.6226,6563.6445,2866.6826,819.0196,21572.835700000003,1393.011
692,1766.7208,2013.3633,506.1401,1401.4961,729.3927,2309.88,1233.6108,6520.5312,2863.857,808.3025,21548.933900000004,1395.6394
693,1770.2993,1992.2123,508.3048,1385.6052,722.264,2318.3555,1228.9645,6501.959,2848.3047,788.6335,21464.704299999998,1399.8015
694,1768.9291,2032.1881,496.89,1395.3746,729.2117,2319.009,1227.232,6493.2295,2872.3074,791.7148,21517.9567,1391.8705
695,1772.8176,2005.4626,502.6124,1368.7924,724.7169,2301.8247,1226.1454,6484.1504,2856.8657,799.5499,21435.5864,1392.6484
696,1755.2987,2010.09,494.6903,1365.9769,720.0895,2265.46,1220.1858,6437.4272,2839.229,792.2449,21283.957599999998,1383.2653
697,1748.3864,1981.7512,502.7935,1370.5441,715.4765,2275.6348,1220.8572,6447.2676,2833.8875,791.9301,21269.8712,1381.3423
698,1753.8943,1998.6962,493.3815,1347.2795,726.1893,2272.4512,1218.3354,6464.943,2826.2175,787.0825,21266.942600000002,1378.4722
699,1751.3782,1993.9485,501.9494,1349.7328,726.4073,2307.3613,1204.6348,6429.9775,2811.8613,775.8629,21228.791699999998,1375.6777
700,1755.2307,2020.4031,496.9533,1360.8497,725.5227,2292.1582,1205.3164,6416.942,2797.675,780.7862,21220.5214,1368.6841
701,1750.626,1981.02,500.5203,1355.1936,715.5118,2273.6648,1215.1552,6402.8613,2783.8252,775.7221,21133.972899999997,1379.8726
702,1739.949,2000.0935,496.996,1342.5532,724.6412,2252.6602,1205.4952,6370.501,2771.7375,777.8865,21045.394299999996,1362.881
703,1737.7548,2003.1433,490.0344,1363.405,717.2108,2248.5977,1204.2307,6378.333,2757.4531,780.4172,21044.9013,1364.3213
704,1741.2896,1994.0688,492.4274,1326.814,723.9471,2257.2114,1192.2473,6310.2246,2753.4773,768.1827,20924.929200000002,1365.039
705,1729.9309,1958.9551,498.3931,1320.1438,724.0431,2273.312,1199.056,6347.4365,2774.5972,764.9025,20960.743099999996,1369.9729
706,1726.7719,1988.6709,492.2481,1309.923,722.1454,2250.3984,1190.5709,6313.8535,2764.108,761.3489,20872.749000000003,1352.71
707,1707.6643,1973.233,492.7844,1331.0411,712.9432,2249.7659,1194.0435,6287.837,2737.4412,763.5956,20805.226000000002,1354.8768
708,1725.3918,1975.8568,481.3541,1327.7946,723.8297,2213.7935,1181.7085,6261.7837,2725.4712,777.5288,20744.5115,1349.9988
709,1699.5354,1988.1089,485.7746,1325.1365,718.4236,2233.1475,1182.3224,6241.5293,2711.296,778.4572,20702.988,1339.2566
710,1698.897,1952.7466,478.1415,1343.2444,714.097,2218.0967,1187.5453,6201.784,2704.7205,753.0635,20581.2347,1328.8982
711,1690.9177,1966.0764,482.6301,1278.1696,713.9009,2239.7449,1186.665,6165.939,2693.9106,758.6028,20508.903400000003,1332.3464
712,1690.188,1942.5759,478.4017,1324.4734,716.2108,2226.8096,1174.7942,6187.6543,2673.288,752.164,20492.7778,1326.2179
713,1675.5231,1943.0007,481.9327,1293.0583,720.0334,2221.6582,1171.4669,6176.8555,2669.072,735.2462,20413.9914,1326.1444
714,1668.394,1958.4966,478.8277,1263.2471,714.7856,2196.0957,1173.7977,6123.6895,2660.9937,746.2124,20290.674799999997,1306.1348
715,1655.5212,1949.7928,474.8923,1295.485,715.0738,2195.04,1161.6788,6131.8027,2639.9954,726.3975,20266.149999999998,1320.4705
716,1664.4146,1932.5211,469.8546,1270.0757,718.6464,2197.0645,1155.0571,6114.92,2640.3057,727.5513,20202.661700000004,1312.2507
717,1655.9363,1929.4987,454.1173,1281.6102,709.1611,2194.7695,1156.4722,6098.996,2620.8293,726.335,20129.6898,1301.9642
718,1642.1406,1924.1587,465.5775,1254.2158,706.1222,2191.1636,1163.6522,6080.7705,2604.1611,722.26,20062.2592,1308.037
719,1653.6882,1911.5344,468.6011,1231.8289,701.7532,2129.6973,1156.5929,6035.884,2592.7031,728.9622,19917.488699999998,1306.2434
720,1621.3927,1909.6748,460.6979,1241.4373,712.7376,2126.4084,1133.5255,6025.5586,2579.4634,727.5128,19853.326,1314.917
721,1604.7711,1890.9688,453.8319,1266.2852,695.9391,2151.1538,1144.9089,6020.302,2566.3906,733.4321,19837.361899999996,1309.3784
722,1603.2246,1904.2318,447.3314,1221.0985,697.7703,2139.058,1136.7732,6003.8403,2564.1426,728.9723,19740.7333,1294.2903
723,1598.3971,1875.2043,457.4928,1260.3828,693.8628,2132.4473,1135.8923,5982.6006,2553.4236,699.0605,19685.189599999998,1296.4255
724,1611.5184,1880.6675,447.8187,1241.6389,697.8889,2143.6992,1128.6702,5949.08,2550.2866,706.1588,19641.8083,1284.3811
725,1600.303,1866.9656,428.3882,1240.2568,692.4377,2126.1182,1135.1855,5956.177,2525.6633,724.4852,19572.312899999997,1276.3324
726,1594.1204,1872.0071,447.8054,1204.3445,691.7028,2103.105,1119.1156,5958.644,2495.8904,702.9339,19465.608799999998,1275.9397
727,1587.6239,1864.3096,445.6467,1202.4829,689.3116,2145.6963,1112.2504,5939.4673,2500.639,701.192,19465.941400000003,1277.3217
728,1580.3627,1880.635,441.6929,1203.1588,690.8117,2119.5486,1108.8396,5900.2915,2496.4553,705.6162,19398.3768,1270.9645
729,1573.2507,1871.9415,429.4717,1200.2996,684.1848,2103.9473,1106.1251,5900.8965,2473.4458,704.1235,19302.6793,1254.9928
730,1574.2031,1874.6115,441.6248,1189.459,682.0676,2064.0073,1111.6006,5864.7827,2474.9775,696.333,19221.472499999996,1247.8054
731,1550.6588,1886.0864,443.4559,1181.0228,692.126,2051.8645,1098.9324,5828.177,2448.4058,687.1962,19105.9712,1238.0454
732,1559.3522,1823.2684,440.3629,1197.5535,676.3367,2079.8665,1096.9994,5791.6665,2416.1233,689.0035,18999.5956,1229.0627
733,1546.5691,1844.9059,429.9169,1158.6066,682.3137,2059.1104,1069.3213,5787.1357,2402.373,689.1406,18863.339500000002,1193.9463
734,1546.4365,1814.4248,439.2094,1150.234,684.1747,2045.9131,1072.0212,5750.0166,2392.7148,680.2913,18786.1636,1210.7272
735,1539.3416,1810.0465,440.2614,1149.9329,687.3641,2045.6436,1068.1478,5747.8203,2371.0132,682.5023,18750.3553,1208.2816
736,1545.4335,1800.5283,419.0206,1153.5067,680.5447,2042.5935,1058.4089,5717.6836,2368.303,679.0042,18659.368300000002,1194.3413
737,1537.2627,1815.2687,430.632,1175.2437,676.03,2021.3364,1064.2919,5696.47,2355.6494,670.5343,18638.650299999998,1195.9312
738,1516.8105,1791.411,425.9026,1174.6398,675.361,2034.1462,1063.9298,5701.9697,2339.7998,664.5933,18579.321299999996,1190.7576
739,1516.239,1767.0485,410.7018,1150.2161,677.3079,2031.8176,1045.5236,5678.794,2314.591,668.8714,18442.1696,1181.0587
740,1503.8484,1784.9581,417.4812,1136.0834,673.1719,1969.2566,1035.6342,5641.9775,2309.6506,651.3388,18283.7769,1160.3762
741,1512.9459,1763.2864,418.2256,1129.127,666.2093,1955.1877,1040.896,5602.199,2298.5862,647.2493,18180.1807,1146.2683
742,1501.7632,1735.395,414.556,1146.9312,665.3928,1986.8572,1033.7626,5568.873,2287.8145,638.01,18130.2442,1150.8887
743,1512.9038,1741.8702,403.0402,1131.4613,674.5001,1992.1345,1033.972,5529.5713,2266.8184,639.7551,18076.2037,1150.1768
744,1486.9612,1736.252,405.6385,1122.3049,671.6539,1977.6917,1024.3033,5487.873,2254.1125,644.7878,17946.0837,1134.5049
745,1469.4398,1690.6031,393.8793,1126.136,668.8142,1964.0288,1031.6289,5460.677,2233.191,663.3063,17834.6122,1132.9078
746,1469.9495,1697.0198,400.2991,1115.175,665.6209,1925.1162,1034.1049,5476.759,2208.7031,628.7233,17746.054300000003,1124.5835
747,1467.2664,1695.5918,385.6213,1100.2136,666.6514,1960.6753,1026.0835,5432.161,2196.8884,638.601,17690.3168,1120.5631
748,1468.7291,1685.9304,391.0678,1125.8278,670.027,1966.251,1021.5704,5438.1406,2191.0938,635.5904,17712.873,1118.6447
749,1458.9916,1716.637,396.6221,1103.3878,675.3212,1979.7625,1015.6503,5388.5083,2182.5142,641.5294,17669.7396,1110.8152
750,1459.3752,1695.5773,394.4741,1088.7751,671.2065,1963.1587,1013.8249,5372.269,2167.8076,630.1156,17562.7027,1106.1187
751,1452.9524,1697.1782,391.1371,1091.0859,675.2286,1916.6023,1020.2437,5347.172,2157.1863,619.3121,17474.3464,1106.2478
752,1448.2207,1674.1154,384.9398,1077.2854,662.5628,1889.8267,1015.0125,5333.7144,2137.4424,618.1994,17337.7798,1096.4603
753,1434.1539,1649.5144,376.846,1092.4955,663.528,1921.7979,1012.7666,5302.4883,2116.3818,613.6075,17265.6293,1082.0494
754,1420.6189,1653.3827,384.0556,1042.4938,672.0617,1895.9023,999.1478,5250.369,2127.5537,610.9801,17137.169700000002,1080.6041
755,1416.8495,1658.2079,374.307,1065.4038,657.9229,1907.1013,999.7734,5226.534,2092.7637,610.1837,17091.4697,1082.4225
756,1416.7139,1643.6196,371.4651,1057.9941,663.6543,1866.3779,994.8403,5158.2593,2089.356,616.6704,16952.290399999998,1073.3395
757,1417.5944,1650.2429,364.6926,1055.7319,665.1848,1914.8171,993.9637,5167.9854,2075.4214,603.9024,16979.879100000002,1070.3425
758,1398.95,1650.8787,375.0195,1064.2961,666.4706,1917.9368,989.8422,5145.8013,2081.5825,594.6259,16950.751000000004,1065.3474
759,1381.2195,1614.799,376.8106,1035.6155,664.7553,1921.1392,976.7465,5132.4478,2072.5835,599.4702,16850.3627,1074.7756
760,1396.371,1631.8993,361.2375,1038.3512,664.5141,1903.6646,974.3981,5124.2383,2062.2915,601.5122,16831.9085,1073.4307
761,1393.801,1647.5471,374.907,1047.8403,664.5775,1857.4949,968.1556,5101.6064,2039.5171,604.4216,16760.700999999997,1060.8325
762,1396.3999,1627.7876,361.0062,1035.7283,655.1522,1873.3877,966.2773,5099.776,2035.018,599.9531,16716.0615,1065.5752
763,1399.3368,1634.387,358.7708,1016.772,666.257,1835.3877,965.92,5089.664,2034.9657,592.5856,16661.6379,1067.5913
764,1388.1885,1591.7645,360.7495,1035.3679,665.7529,1893.227,952.5988,5045.9453,2018.1553,595.2604,16614.3015,1067.2914
765,1382.9386,1594.7198,361.3759,1051.4409,656.4091,1886.7358,957.5273,5034.0083,2017.9167,591.7937,16589.7152,1054.8491
766,1386.1089,1611.164,351.7399,1000.3892,661.6934,1890.9915,966.3793,5025.838,2011.2347,592.3829,16549.8149,1051.8931
767,1388.144,1585.491,351.9689,1021.4291,655.3933,1865.2275,953.6999,5006.901,2009.4514,593.4873,16482.269099999998,1051.0757
768,1377.816,1583.67,351.0563,1046.7096,658.8494,1873.6597,952.5491,4988.656,2013.6213,590.6711,16490.7316,1053.4731
769,1375.6282,1586.3108,361.6756,1024.6805,664.7367,1874.4368,951.3237,4974.1904,1997.9749,585.3776,16444.6402,1048.305
770,1368.0485,1577.2743,365.4662,1015.5442,672.842,1872.8579,934.0262,4956.03,1996.2197,587.5584,16391.6945,1045.8271
771,1371.0642,1580.6538,353.0309,992.5781,658.5935,1860.523,942.2762,4951.5005,1982.9614,582.5471,16320.624899999999,1044.8962
